lId;dtTime;lBoardNumber;ucConveyor;ucProcessingArea;sEvent;dtCreated;ucProcessingMode;lIdSequence;lBoardCompositeId;ucSubConveyor
22222222;2018-02-14 12:56:17.853;744;2;1;41;2018-02-14 12:56:17.880;1;613008;180544;0
22222222;2018-02-14 12:55:42.977;0;1;1;21;2018-02-14 12:55:42.990;0;612930;180519;0
22222222;2018-02-14 12:55:41.650;0;1;1;22;2018-02-14 12:55:41.660;0;612920;180515;0
22222222;2018-02-14 12:55:40.770;0;1;1;24;2018-02-14 12:55:40.793;0;612913;180513;0
22222222;2018-02-14 12:55:40.763;1841;1;1;41;2018-02-14 12:55:40.787;1;612911;180508;0
22222222;2018-02-14 12:55:04.117;0;2;1;21;2018-02-14 12:55:04.133;0;612837;180510;0
22222222;2018-02-14 12:55:04.030;0;1;1;25;2018-02-14 12:55:04.050;0;612832;180509;0
22222222;2018-02-14 12:55:04.030;1841;1;1;40;2018-02-14 12:55:04.053;1;612833;180508;0
22222222;2018-02-14 12:55:02.760;0;2;1;22;2018-02-14 12:55:02.773;0;612824;180507;0
22222222;2018-02-14 12:55:02.757;0;2;1;24;2018-02-14 12:55:02.770;0;612821;180506;0
22222222;2018-02-14 12:55:02.667;0;1;1;22;2018-02-14 12:55:02.690;0;612818;180505;0
22222222;2018-02-14 12:55:02.663;0;1;1;24;2018-02-14 12:55:02.677;0;612816;180504;0
22222222;2018-02-14 12:55:01.500;0;2;1;22;2018-02-14 12:55:01.510;0;612815;180503;0
22222222;2018-02-14 12:55:01.457;0;1;1;22;2018-02-14 12:55:01.470;0;612813;180502;0
22222222;2018-02-14 12:54:52.457;0;1;1;21;2018-02-14 12:54:52.480;0;612794;180501;0
22222222;2018-02-14 12:54:52.450;0;1;1;24;2018-02-14 12:54:52.473;0;612790;180500;0
22222222;2018-02-14 12:54:52.440;1839;1;1;41;2018-02-14 12:54:52.467;1;612788;180494;0
22222222;2018-02-14 12:54:26.020;1839;1;1;40;2018-02-14 12:54:26.033;1;612752;180494;0
22222222;2018-02-14 12:54:26.017;0;1;1;25;2018-02-14 12:54:26.033;0;612751;180493;0
22222222;2018-02-14 12:54:24.707;0;1;1;22;2018-02-14 12:54:24.727;0;612749;180492;0
22222222;2018-02-14 12:54:24.703;0;1;1;24;2018-02-14 12:54:24.720;0;612747;180491;0
22222222;2018-02-14 12:54:23.497;0;1;1;22;2018-02-14 12:54:23.507;0;612745;180490;0
22222222;2018-02-14 12:54:20.507;0;1;1;24;2018-02-14 12:54:20.523;0;612724;180483;0
22222222;2018-02-14 12:54:20.507;0;1;1;21;2018-02-14 12:54:20.533;0;612730;180485;0
22222222;2018-02-14 12:54:20.500;1837;1;1;41;2018-02-14 12:54:20.517;1;612722;180482;0
22222222;2018-02-14 12:53:53.387;0;1;1;25;2018-02-14 12:53:53.403;0;612709;180481;0
22222222;2018-02-14 12:53:53.387;1837;1;1;40;2018-02-14 12:53:53.403;1;612710;180482;0
22222222;2018-02-14 12:53:52.073;0;1;1;22;2018-02-14 12:53:52.097;0;612707;180480;0
22222222;2018-02-14 12:53:52.070;0;1;1;24;2018-02-14 12:53:52.090;0;612705;180479;0
22222222;2018-02-14 12:53:50.880;0;1;1;22;2018-02-14 12:53:50.890;0;612703;180478;0
22222222;2018-02-14 12:53:47.930;0;1;1;21;2018-02-14 12:53:47.953;0;612698;180477;0
22222222;2018-02-14 12:53:47.920;0;1;1;24;2018-02-14 12:53:47.947;0;612694;180476;0
22222222;2018-02-14 12:53:47.913;1835;1;1;41;2018-02-14 12:53:47.927;1;612692;180475;0
22222222;2018-02-14 12:53:20.733;1835;1;1;40;2018-02-14 12:53:20.750;1;612680;180475;0
22222222;2018-02-14 12:53:20.730;0;1;1;25;2018-02-14 12:53:20.747;0;612679;180474;0
22222222;2018-02-14 12:53:19.423;0;1;1;22;2018-02-14 12:53:19.450;0;612677;180473;0
22222222;2018-02-14 12:53:19.420;0;1;1;24;2018-02-14 12:53:19.440;0;612675;180472;0
22222222;2018-02-14 12:53:18.220;0;1;1;22;2018-02-14 12:53:18.233;0;612672;180471;0
22222222;2018-02-14 12:53:15.080;0;1;1;21;2018-02-14 12:53:15.097;0;612668;180470;0
22222222;2018-02-14 12:53:15.077;0;1;1;24;2018-02-14 12:53:15.093;0;612664;180469;0
22222222;2018-02-14 12:53:15.070;1833;1;1;41;2018-02-14 12:53:15.087;1;612662;180459;0
22222222;2018-02-14 12:52:48.067;1833;1;1;40;2018-02-14 12:52:48.080;1;612621;180459;0
22222222;2018-02-14 12:52:48.063;0;1;1;25;2018-02-14 12:52:48.077;0;612620;180458;0
22222222;2018-02-14 12:52:46.760;0;1;1;22;2018-02-14 12:52:46.787;0;612618;180457;0
22222222;2018-02-14 12:52:46.753;0;1;1;24;2018-02-14 12:52:46.773;0;612616;180456;0
22222222;2018-02-14 12:52:45.550;0;1;1;22;2018-02-14 12:52:45.563;0;612612;180455;0
22222222;2018-02-14 12:52:42.433;0;1;1;21;2018-02-14 12:52:42.450;0;612608;180454;0
22222222;2018-02-14 12:52:42.427;0;1;1;24;2018-02-14 12:52:42.440;0;612604;180453;0
22222222;2018-02-14 12:52:42.417;1831;1;1;41;2018-02-14 12:52:42.437;1;612602;180450;0
22222222;2018-02-14 12:52:15.293;1831;1;1;40;2018-02-14 12:52:15.307;1;612574;180450;0
22222222;2018-02-14 12:52:15.290;0;1;1;25;2018-02-14 12:52:15.303;0;612573;180449;0
22222222;2018-02-14 12:52:13.983;0;1;1;22;2018-02-14 12:52:14.013;0;612570;180448;0
22222222;2018-02-14 12:52:13.977;0;1;1;24;2018-02-14 12:52:14.000;0;612568;180447;0
22222222;2018-02-14 12:52:12.783;0;1;1;22;2018-02-14 12:52:12.793;0;612565;180446;0
22222222;2018-02-14 12:52:09.933;0;1;1;21;2018-02-14 12:52:09.950;0;612557;180445;0
22222222;2018-02-14 12:52:09.930;0;1;1;24;2018-02-14 12:52:09.947;0;612553;180444;0
22222222;2018-02-14 12:52:09.923;1829;1;1;41;2018-02-14 12:52:09.940;1;612551;180441;0
22222222;2018-02-14 12:51:42.440;1829;1;1;40;2018-02-14 12:51:42.457;1;612525;180441;0
22222222;2018-02-14 12:51:42.437;0;1;1;25;2018-02-14 12:51:42.453;0;612524;180440;0
22222222;2018-02-14 12:51:41.117;0;1;1;22;2018-02-14 12:51:41.140;0;612522;180439;0
22222222;2018-02-14 12:51:41.107;0;1;1;24;2018-02-14 12:51:41.127;0;612520;180438;0
22222222;2018-02-14 12:51:39.917;0;1;1;22;2018-02-14 12:51:39.930;0;612518;180437;0
22222222;2018-02-14 12:51:37.230;0;1;1;21;2018-02-14 12:51:37.257;0;612512;180436;0
22222222;2018-02-14 12:51:37.223;0;1;1;24;2018-02-14 12:51:37.247;0;612510;180435;0
22222222;2018-02-14 12:51:37.200;1827;1;1;41;2018-02-14 12:51:37.227;1;612508;180434;0
22222222;2018-02-14 12:51:09.583;0;1;1;25;2018-02-14 12:51:09.603;0;612481;180433;0
22222222;2018-02-14 12:51:09.583;1827;1;1;40;2018-02-14 12:51:09.607;1;612482;180434;0
22222222;2018-02-14 12:51:08.277;0;1;1;22;2018-02-14 12:51:08.297;0;612476;180432;0
22222222;2018-02-14 12:51:08.270;0;1;1;24;2018-02-14 12:51:08.283;0;612474;180431;0
22222222;2018-02-14 12:51:07.083;0;1;1;22;2018-02-14 12:51:07.097;0;612467;180429;0
22222222;2018-02-14 12:51:03.830;0;1;1;21;2018-02-14 12:51:03.847;0;612446;180423;0
22222222;2018-02-14 12:51:03.820;0;1;1;24;2018-02-14 12:51:03.833;0;612444;180422;0
22222222;2018-02-14 12:51:03.813;1825;1;1;41;2018-02-14 12:51:03.830;1;612442;180421;0
22222222;2018-02-14 12:50:36.870;1825;1;1;40;2018-02-14 12:50:36.890;1;612391;180421;0
22222222;2018-02-14 12:50:36.867;0;1;1;25;2018-02-14 12:50:36.887;0;612390;180420;0
22222222;2018-02-14 12:50:35.557;0;1;1;22;2018-02-14 12:50:35.577;0;612386;180419;0
22222222;2018-02-14 12:50:35.553;0;1;1;24;2018-02-14 12:50:35.567;0;612384;180418;0
22222222;2018-02-14 12:50:34.337;0;1;1;22;2018-02-14 12:50:34.350;0;612380;180417;0
22222222;2018-02-14 12:50:31.277;0;1;1;21;2018-02-14 12:50:31.293;0;612374;180416;0
22222222;2018-02-14 12:50:31.270;0;1;1;24;2018-02-14 12:50:31.290;0;612370;180415;0
22222222;2018-02-14 12:50:31.263;1823;1;1;41;2018-02-14 12:50:31.283;1;612368;180402;0
22222222;2018-02-14 12:50:03.127;0;1;1;25;2018-02-14 12:50:03.137;0;612297;180401;0
22222222;2018-02-14 12:50:03.127;1823;1;1;40;2018-02-14 12:50:03.137;1;612298;180402;0
22222222;2018-02-14 12:50:01.817;0;1;1;22;2018-02-14 12:50:01.843;0;612294;180400;0
22222222;2018-02-14 12:50:01.813;0;1;1;24;2018-02-14 12:50:01.833;0;612292;180399;0
22222222;2018-02-14 12:50:00.607;0;1;1;22;2018-02-14 12:50:00.627;0;612289;180398;0
22222222;2018-02-14 12:49:58.383;0;1;1;21;2018-02-14 12:49:58.413;0;612282;180397;0
22222222;2018-02-14 12:49:58.377;0;1;1;24;2018-02-14 12:49:58.403;0;612278;180396;0
22222222;2018-02-14 12:49:58.370;1821;1;1;41;2018-02-14 12:49:58.393;1;612276;180395;0
22222222;2018-02-14 12:49:30.510;1821;1;1;40;2018-02-14 12:49:30.527;1;612238;180395;0
22222222;2018-02-14 12:49:30.507;0;1;1;25;2018-02-14 12:49:30.527;0;612237;180394;0
22222222;2018-02-14 12:49:29.180;0;1;1;22;2018-02-14 12:49:29.197;0;612234;180393;0
22222222;2018-02-14 12:49:29.177;0;1;1;24;2018-02-14 12:49:29.190;0;612232;180392;0
22222222;2018-02-14 12:49:27.967;0;1;1;22;2018-02-14 12:49:27.980;0;612228;180391;0
22222222;2018-02-14 12:49:25.263;0;1;1;21;2018-02-14 12:49:25.287;0;612221;180390;0
22222222;2018-02-14 12:49:25.260;0;1;1;24;2018-02-14 12:49:25.280;0;612218;180389;0
22222222;2018-02-14 12:49:25.253;1819;1;1;41;2018-02-14 12:49:25.273;1;612216;180388;0
22222222;2018-02-14 12:48:55.780;1819;1;1;40;2018-02-14 12:48:55.790;1;612180;180388;0
22222222;2018-02-14 12:48:55.777;0;1;1;25;2018-02-14 12:48:55.790;0;612179;180387;0
22222222;2018-02-14 12:48:54.470;0;1;1;22;2018-02-14 12:48:54.483;0;612175;180386;0
22222222;2018-02-14 12:48:54.467;0;1;1;24;2018-02-14 12:48:54.477;0;612173;180385;0
22222222;2018-02-14 12:48:53.263;0;1;1;22;2018-02-14 12:48:53.280;0;612169;180384;0
22222222;2018-02-14 12:48:50.790;0;1;1;21;2018-02-14 12:48:50.823;0;612164;180383;0
22222222;2018-02-14 12:48:50.787;0;1;1;24;2018-02-14 12:48:50.813;0;612160;180382;0
22222222;2018-02-14 12:48:50.770;1817;1;1;41;2018-02-14 12:48:50.803;1;612158;180376;0
22222222;2018-02-14 12:48:22.193;1817;1;1;40;2018-02-14 12:48:22.207;1;612113;180376;0
22222222;2018-02-14 12:48:22.190;0;1;1;25;2018-02-14 12:48:22.207;0;612112;180375;0
22222222;2018-02-14 12:48:20.880;0;1;1;22;2018-02-14 12:48:20.893;0;612110;180374;0
22222222;2018-02-14 12:48:20.877;0;1;1;24;2018-02-14 12:48:20.890;0;612108;180373;0
22222222;2018-02-14 12:48:19.667;0;1;1;22;2018-02-14 12:48:19.680;0;612104;180372;0
22222222;2018-02-14 12:48:16.933;0;1;1;21;2018-02-14 12:48:16.953;0;612100;180371;0
22222222;2018-02-14 12:48:16.930;0;1;1;24;2018-02-14 12:48:16.947;0;612098;180370;0
22222222;2018-02-14 12:48:16.923;1815;1;1;41;2018-02-14 12:48:16.943;1;612096;180367;0
22222222;2018-02-14 12:47:48.513;1815;1;1;40;2018-02-14 12:47:48.533;1;612079;180367;0
22222222;2018-02-14 12:47:48.510;0;1;1;25;2018-02-14 12:47:48.530;0;612078;180366;0
22222222;2018-02-14 12:47:47.203;0;1;1;22;2018-02-14 12:47:47.233;0;612076;180365;0
22222222;2018-02-14 12:47:47.200;0;1;1;24;2018-02-14 12:47:47.220;0;612074;180364;0
22222222;2018-02-14 12:47:45.987;0;1;1;22;2018-02-14 12:47:46.010;0;612072;180363;0
22222222;2018-02-14 12:47:43.287;0;1;1;21;2018-02-14 12:47:43.313;0;612067;180362;0
22222222;2018-02-14 12:47:43.280;0;1;1;24;2018-02-14 12:47:43.303;0;612063;180361;0
22222222;2018-02-14 12:47:43.270;1813;1;1;41;2018-02-14 12:47:43.287;1;612061;180355;0
22222222;2018-02-14 12:47:14.837;1813;1;1;40;2018-02-14 12:47:14.857;1;612037;180355;0
22222222;2018-02-14 12:47:14.833;0;1;1;25;2018-02-14 12:47:14.853;0;612036;180354;0
22222222;2018-02-14 12:47:13.513;0;1;1;22;2018-02-14 12:47:13.543;0;612034;180353;0
22222222;2018-02-14 12:47:13.507;0;1;1;24;2018-02-14 12:47:13.530;0;612032;180352;0
22222222;2018-02-14 12:47:12.307;0;1;1;22;2018-02-14 12:47:12.320;0;612030;180351;0
22222222;2018-02-14 12:47:09.153;0;1;1;21;2018-02-14 12:47:09.177;0;612026;180350;0
22222222;2018-02-14 12:47:09.150;0;1;1;24;2018-02-14 12:47:09.167;0;612022;180349;0
22222222;2018-02-14 12:47:09.143;1811;1;1;41;2018-02-14 12:47:09.163;1;612020;180342;0
22222222;2018-02-14 12:46:41.200;1811;1;1;40;2018-02-14 12:46:41.213;1;611992;180342;0
22222222;2018-02-14 12:46:41.197;0;1;1;25;2018-02-14 12:46:41.210;0;611991;180341;0
22222222;2018-02-14 12:46:39.870;0;1;1;24;2018-02-14 12:46:39.880;0;611987;180339;0
22222222;2018-02-14 12:46:39.870;0;1;1;22;2018-02-14 12:46:39.893;0;611989;180340;0
22222222;2018-02-14 12:46:38.680;0;1;1;22;2018-02-14 12:46:38.690;0;611985;180338;0
22222222;2018-02-14 12:46:35.427;0;1;1;24;2018-02-14 12:46:35.447;0;611975;180335;0
22222222;2018-02-14 12:46:35.427;0;1;1;21;2018-02-14 12:46:35.450;0;611978;180336;0
22222222;2018-02-14 12:46:35.410;1809;1;1;41;2018-02-14 12:46:35.437;1;611973;180332;0
22222222;2018-02-14 12:46:07.507;0;1;1;25;2018-02-14 12:46:07.523;0;611944;180331;0
22222222;2018-02-14 12:46:07.507;1809;1;1;40;2018-02-14 12:46:07.527;1;611945;180332;0
22222222;2018-02-14 12:46:06.177;0;1;1;22;2018-02-14 12:46:06.190;0;611942;180330;0
22222222;2018-02-14 12:46:06.173;0;1;1;24;2018-02-14 12:46:06.187;0;611940;180329;0
22222222;2018-02-14 12:46:04.987;0;1;1;22;2018-02-14 12:46:05.000;0;611933;180326;0
22222222;2018-02-14 12:46:02.317;0;1;1;21;2018-02-14 12:46:02.333;0;611929;180325;0
22222222;2018-02-14 12:46:02.313;0;1;1;24;2018-02-14 12:46:02.327;0;611925;180324;0
22222222;2018-02-14 12:46:02.307;1807;1;1;41;2018-02-14 12:46:02.323;1;611923;180315;0
22222222;2018-02-14 12:45:33.573;1807;1;1;40;2018-02-14 12:45:33.587;1;611894;180315;0
22222222;2018-02-14 12:45:33.570;0;1;1;25;2018-02-14 12:45:33.587;0;611893;180314;0
22222222;2018-02-14 12:45:32.247;0;1;1;22;2018-02-14 12:45:32.260;0;611891;180313;0
22222222;2018-02-14 12:45:32.240;0;1;1;24;2018-02-14 12:45:32.253;0;611889;180312;0
22222222;2018-02-14 12:45:31.043;0;1;1;22;2018-02-14 12:45:31.060;0;611887;180311;0
22222222;2018-02-14 12:45:27.840;0;1;1;21;2018-02-14 12:45:27.867;0;611883;180310;0
22222222;2018-02-14 12:45:27.837;0;1;1;24;2018-02-14 12:45:27.860;0;611879;180309;0
22222222;2018-02-14 12:45:27.817;1805;1;1;41;2018-02-14 12:45:27.847;1;611877;180302;0
22222222;2018-02-14 12:44:59.830;1805;1;1;40;2018-02-14 12:44:59.843;1;611849;180302;0
22222222;2018-02-14 12:44:59.827;0;1;1;25;2018-02-14 12:44:59.840;0;611848;180301;0
22222222;2018-02-14 12:44:58.517;0;1;1;24;2018-02-14 12:44:58.530;0;611844;180299;0
22222222;2018-02-14 12:44:58.517;0;1;1;22;2018-02-14 12:44:58.547;0;611846;180300;0
22222222;2018-02-14 12:44:57.303;0;1;1;22;2018-02-14 12:44:57.317;0;611842;180298;0
22222222;2018-02-14 12:44:54.343;0;1;1;21;2018-02-14 12:44:54.367;0;611838;180297;0
22222222;2018-02-14 12:44:54.340;0;1;1;24;2018-02-14 12:44:54.357;0;611834;180296;0
22222222;2018-02-14 12:44:54.330;1803;1;1;41;2018-02-14 12:44:54.350;1;611832;180295;0
22222222;2018-02-14 12:44:26.180;1803;1;1;40;2018-02-14 12:44:26.193;1;611811;180295;0
22222222;2018-02-14 12:44:26.177;0;1;1;25;2018-02-14 12:44:26.193;0;611810;180294;0
22222222;2018-02-14 12:44:24.870;0;1;1;22;2018-02-14 12:44:24.893;0;611808;180293;0
22222222;2018-02-14 12:44:24.863;0;1;1;24;2018-02-14 12:44:24.887;0;611806;180292;0
22222222;2018-02-14 12:44:23.663;0;1;1;22;2018-02-14 12:44:23.673;0;611804;180291;0
22222222;2018-02-14 12:44:20.673;0;1;1;21;2018-02-14 12:44:20.693;0;611800;180290;0
22222222;2018-02-14 12:44:20.670;0;1;1;24;2018-02-14 12:44:20.680;0;611796;180289;0
22222222;2018-02-14 12:44:20.663;1801;1;1;41;2018-02-14 12:44:20.677;1;611794;180277;0
22222222;2018-02-14 12:43:52.640;1801;1;1;40;2018-02-14 12:43:52.657;1;611754;180277;0
22222222;2018-02-14 12:43:52.637;0;1;1;25;2018-02-14 12:43:52.657;0;611753;180276;0
22222222;2018-02-14 12:43:51.333;0;1;1;22;2018-02-14 12:43:51.370;0;611751;180275;0
22222222;2018-02-14 12:43:51.327;0;1;1;24;2018-02-14 12:43:51.347;0;611749;180274;0
22222222;2018-02-14 12:43:50.120;0;1;1;22;2018-02-14 12:43:50.133;0;611746;180273;0
22222222;2018-02-14 12:43:47.440;0;1;1;21;2018-02-14 12:43:47.463;0;611742;180272;0
22222222;2018-02-14 12:43:47.437;0;1;1;24;2018-02-14 12:43:47.453;0;611739;180271;0
22222222;2018-02-14 12:43:47.423;1799;1;1;41;2018-02-14 12:43:47.447;1;611737;180269;0
22222222;2018-02-14 12:43:18.977;1799;1;1;40;2018-02-14 12:43:18.990;1;611725;180269;0
22222222;2018-02-14 12:43:18.973;0;1;1;25;2018-02-14 12:43:18.990;0;611724;180268;0
22222222;2018-02-14 12:43:17.673;0;1;1;22;2018-02-14 12:43:17.687;0;611722;180267;0
22222222;2018-02-14 12:43:17.660;0;1;1;24;2018-02-14 12:43:17.683;0;611720;180266;0
22222222;2018-02-14 12:43:16.457;0;1;1;22;2018-02-14 12:43:16.467;0;611718;180265;0
22222222;2018-02-14 12:43:14.013;0;1;1;21;2018-02-14 12:43:14.033;0;611714;180264;0
22222222;2018-02-14 12:43:14.007;0;1;1;24;2018-02-14 12:43:14.030;0;611710;180263;0
22222222;2018-02-14 12:43:13.997;1797;1;1;41;2018-02-14 12:43:14.020;1;611708;180256;0
22222222;2018-02-14 12:42:45.247;0;1;1;25;2018-02-14 12:42:45.260;0;611679;180255;0
22222222;2018-02-14 12:42:45.247;1797;1;1;40;2018-02-14 12:42:45.260;1;611680;180256;0
22222222;2018-02-14 12:42:43.940;0;1;1;22;2018-02-14 12:42:43.973;0;611677;180254;0
22222222;2018-02-14 12:42:43.933;0;1;1;24;2018-02-14 12:42:43.953;0;611675;180253;0
22222222;2018-02-14 12:42:42.723;0;1;1;22;2018-02-14 12:42:42.733;0;611673;180252;0
22222222;2018-02-14 12:42:39.950;0;1;1;21;2018-02-14 12:42:39.977;0;611669;180251;0
22222222;2018-02-14 12:42:39.943;0;1;1;24;2018-02-14 12:42:39.970;0;611665;180250;0
22222222;2018-02-14 12:42:39.930;1795;1;1;41;2018-02-14 12:42:39.960;1;611663;180246;0
22222222;2018-02-14 12:42:11.520;0;1;1;25;2018-02-14 12:42:11.540;0;611631;180247;0
22222222;2018-02-14 12:42:11.520;1795;1;1;40;2018-02-14 12:42:11.540;1;611632;180246;0
22222222;2018-02-14 12:42:10.213;0;1;1;22;2018-02-14 12:42:10.247;0;611624;180245;0
22222222;2018-02-14 12:42:10.207;0;1;1;24;2018-02-14 12:42:10.227;0;611622;180244;0
22222222;2018-02-14 12:42:08.983;0;1;1;22;2018-02-14 12:42:08.993;0;611619;180243;0
22222222;2018-02-14 12:42:06.087;0;1;1;21;2018-02-14 12:42:06.130;0;611615;180242;0
22222222;2018-02-14 12:42:06.083;0;1;1;24;2018-02-14 12:42:06.123;0;611612;180241;0
22222222;2018-02-14 12:42:06.073;1793;1;1;41;2018-02-14 12:42:06.100;1;611610;180237;0
22222222;2018-02-14 12:41:37.900;0;1;1;25;2018-02-14 12:41:37.910;0;611579;180238;0
22222222;2018-02-14 12:41:37.900;1793;1;1;40;2018-02-14 12:41:37.913;1;611580;180237;0
22222222;2018-02-14 12:41:36.577;0;1;1;22;2018-02-14 12:41:36.597;0;611576;180236;0
22222222;2018-02-14 12:41:36.573;0;1;1;24;2018-02-14 12:41:36.587;0;611574;180235;0
22222222;2018-02-14 12:41:35.367;0;1;1;22;2018-02-14 12:41:35.377;0;611572;180234;0
22222222;2018-02-14 12:41:25.637;0;2;1;24;2018-02-14 12:41:25.650;0;611561;180230;0
22222222;2018-02-14 12:41:25.637;0;2;1;21;2018-02-14 12:41:25.657;0;611565;180231;0
22222222;2018-02-14 12:41:25.627;742;2;1;41;2018-02-14 12:41:25.647;1;611559;180228;0
22222222;2018-02-14 12:40:47.730;0;2;1;25;2018-02-14 12:40:47.743;0;611458;180197;0
22222222;2018-02-14 12:40:47.730;742;2;1;40;2018-02-14 12:40:47.743;1;611459;180198;0
22222222;2018-02-14 12:40:46.420;0;2;1;22;2018-02-14 12:40:46.440;0;611455;180195;0
22222222;2018-02-14 12:40:46.417;0;2;1;24;2018-02-14 12:40:46.430;0;611453;180194;0
22222222;2018-02-14 12:40:45.207;0;2;1;22;2018-02-14 12:40:45.217;0;611451;180193;0
22222222;2018-02-14 12:40:34.743;0;1;1;21;2018-02-14 12:40:34.773;0;611442;180190;0
22222222;2018-02-14 12:40:34.740;0;1;1;24;2018-02-14 12:40:34.770;0;611438;180189;0
22222222;2018-02-14 12:40:34.727;1791;1;1;41;2018-02-14 12:40:34.750;1;611436;180185;0
22222222;2018-02-14 12:39:58.437;0;1;1;25;2018-02-14 12:39:58.447;0;611383;180186;0
22222222;2018-02-14 12:39:58.437;1791;1;1;40;2018-02-14 12:39:58.450;1;611384;180185;0
22222222;2018-02-14 12:39:57.123;0;1;1;22;2018-02-14 12:39:57.140;0;611380;180184;0
22222222;2018-02-14 12:39:57.120;0;1;1;24;2018-02-14 12:39:57.133;0;611378;180183;0
22222222;2018-02-14 12:39:55.910;0;1;1;22;2018-02-14 12:39:55.923;0;611376;180182;0
22222222;2018-02-14 12:39:44.157;0;1;1;21;2018-02-14 12:39:44.177;0;611360;180180;0
22222222;2018-02-14 12:39:44.153;0;1;1;24;2018-02-14 12:39:44.170;0;611356;180179;0
22222222;2018-02-14 12:39:44.147;1789;1;1;41;2018-02-14 12:39:44.163;1;611354;180178;0
22222222;2018-02-14 12:39:16.660;1789;1;1;40;2018-02-14 12:39:16.673;1;611339;180178;0
22222222;2018-02-14 12:39:16.657;0;1;1;25;2018-02-14 12:39:16.670;0;611338;180177;0
22222222;2018-02-14 12:39:15.347;0;1;1;22;2018-02-14 12:39:15.360;0;611336;180176;0
22222222;2018-02-14 12:39:15.343;0;1;1;24;2018-02-14 12:39:15.357;0;611334;180175;0
22222222;2018-02-14 12:39:14.143;0;1;1;22;2018-02-14 12:39:14.157;0;611332;180174;0
22222222;2018-02-14 12:39:05.080;0;0;0;50;2018-02-14 12:39:05.100;0;611328;0;0
22222222;2018-02-14 12:38:55.540;0;0;0;49;2018-02-14 12:38:55.553;0;611326;0;0
22222222;2018-02-14 12:38:49.000;0;0;0;48;2018-02-14 12:38:49.940;0;611324;180173;0
22222222;2018-02-14 12:38:43.000;0;0;0;47;2018-02-14 12:38:43.430;0;611322;180172;0
22222222;2018-02-14 12:38:36.000;0;0;0;46;2018-02-14 12:38:36.873;0;611319;180171;0
22222222;2018-02-14 12:38:30.000;0;0;0;45;2018-02-14 12:38:30.327;0;611317;180170;0
22222222;2018-02-14 12:38:23.000;0;0;0;44;2018-02-14 12:38:23.810;0;611315;180169;0
22222222;2018-02-14 12:38:17.000;0;0;0;43;2018-02-14 12:38:17.290;0;611313;180168;0
22222222;2018-02-14 12:38:10.000;0;0;0;42;2018-02-14 12:38:10.757;0;611299;180162;0
22222222;2018-02-14 12:37:52.733;0;0;0;31;2018-02-14 12:37:52.750;0;611223;180159;0
22222222;2018-02-14 12:37:26.630;0;0;0;6;2018-02-14 12:37:26.643;0;611210;180157;0
22222222;2018-02-14 12:37:26.617;0;0;0;6;2018-02-14 12:37:26.633;0;611208;180156;0
22222222;2018-02-14 12:35:51.687;0;0;0;50;2018-02-14 12:35:51.687;0;611129;180155;0
22222222;2018-02-14 12:35:42.570;0;0;0;50;2018-02-14 12:35:51.687;0;611127;0;0
22222222;2018-02-14 12:35:19.747;0;0;0;3;2018-02-14 12:35:51.640;0;611126;180154;0
22222222;2018-02-14 12:35:18.467;0;0;0;30;2018-02-14 12:35:51.627;0;611123;180152;0
22222222;2018-02-14 12:35:18.467;0;0;0;5;2018-02-14 12:35:51.627;0;611125;180153;0
22222222;2018-02-14 12:34:59.590;0;0;0;10000;2018-02-14 12:34:59.590;0;611017;180139;0
22222222;2018-02-14 12:34:49.067;0;0;0;6;2018-02-14 12:34:49.077;0;611010;180136;0
22222222;2018-02-14 12:34:45.797;0;0;0;5;2018-02-14 12:34:45.817;0;611008;180135;0
22222222;2018-02-14 12:34:39.833;0;2;1;21;2018-02-14 12:34:39.857;0;611005;180133;0
